article_id,date,predicted_demand,predicted_demand_raw
0542464001,2020-10-06,3,2.762364387512207
0542464001,2020-10-07,3,2.8247182369232178
0542464001,2020-10-08,3,2.5782225131988525
0542464001,2020-10-09,2,2.2774126529693604
0542464001,2020-10-10,3,2.5266761779785156
0542464001,2020-10-11,2,2.218968152999878
0542464001,2020-10-12,2,2.142385482788086
0542464001,2020-10-13,2,2.183790922164917
0542464001,2020-10-14,3,2.5127832889556885
0542464001,2020-10-15,2,2.1451380252838135
0542464001,2020-10-16,2,1.930597186088562
0542464001,2020-10-17,2,1.7380543947219849
0542464001,2020-10-18,1,1.4963247776031494
0542464001,2020-10-19,2,1.5436453819274902
0542464001,2020-10-20,2,1.638840913772583
0542464001,2020-10-21,2,1.7072248458862305
0542464001,2020-10-22,2,1.7526017427444458
0547780001,2020-09-23,21,20.54756736755371
0547780001,2020-09-24,21,21.1830997467041
0547780001,2020-09-25,21,20.995250701904297
0547780001,2020-09-26,32,31.87347412109375
0547780001,2020-09-27,46,45.503543853759766
0547780001,2020-09-28,47,47.07157516479492
0547780001,2020-09-29,36,35.87571716308594
0547780001,2020-09-30,34,34.0020637512207
0547780001,2020-10-01,34,34.372554779052734
0547780001,2020-10-02,35,35.29653549194336
0547780001,2020-10-03,45,45.286197662353516
0547780001,2020-10-04,38,38.4656982421875
0547780001,2020-10-05,38,37.68743896484375
0547780001,2020-10-06,34,33.88031005859375
0547780001,2020-10-07,37,36.717220306396484
0547780001,2020-10-08,38,37.810184478759766
0547780001,2020-10-09,36,35.622032165527344
0547780001,2020-10-10,40,39.920475006103516
0547780001,2020-10-11,42,41.80203628540039
0547780001,2020-10-12,42,42.4769287109375
0547780001,2020-10-13,39,39.305206298828125
0547780001,2020-10-14,43,42.817569732666016
0547780001,2020-10-15,44,43.531654357910156
0547780001,2020-10-16,43,42.89809036254883
0547780001,2020-10-17,48,48.09757614135742
0547780001,2020-10-18,43,43.12722396850586
0547780001,2020-10-19,45,45.139434814453125
0547780001,2020-10-20,44,44.0881233215332
0547780001,2020-10-21,48,47.672115325927734
0547780001,2020-10-22,52,51.850337982177734
0547780003,2020-09-23,29,28.861848831176758
0547780003,2020-09-24,32,32.2557258605957
0547780003,2020-09-25,39,38.59196090698242
0547780003,2020-09-26,81,81.22115325927734
0547780003,2020-09-27,51,51.37327194213867
0547780003,2020-09-28,78,77.74593353271484
0547780003,2020-09-29,61,60.858482360839844
0547780003,2020-09-30,54,53.69747543334961
0547780003,2020-10-01,51,50.73440933227539
0547780003,2020-10-02,51,50.869956970214844
0547780003,2020-10-03,59,58.59088134765625
0547780003,2020-10-04,50,50.488948822021484
0547780003,2020-10-05,48,48.16610336303711
0547780003,2020-10-06,45,45.26775360107422
0547780003,2020-10-07,46,46.227806091308594
0547780003,2020-10-08,43,42.937278747558594
0547780003,2020-10-09,40,40.35283660888672
0547780003,2020-10-10,47,47.31037902832031
0547780003,2020-10-11,54,54.491790771484375
0547780003,2020-10-12,45,45.42055892944336
0547780003,2020-10-13,47,46.608787536621094
0547780003,2020-10-14,51,51.3110466003418
0547780003,2020-10-15,54,53.63511276245117
0547780003,2020-10-16,51,51.25270080566406
0547780003,2020-10-17,54,53.649879455566406
0547780003,2020-10-18,54,53.70115280151367
0547780003,2020-10-19,53,53.143253326416016
0547780003,2020-10-20,51,51.266605377197266
0547780003,2020-10-21,55,54.5772819519043
0547780003,2020-10-22,59,59.047977447509766
0554450001,2020-09-23,16,15.788498878479004
0554450001,2020-09-24,16,15.563237190246582
0554450001,2020-09-25,16,16.015836715698242
0554450001,2020-09-26,22,22.254947662353516
0554450001,2020-09-27,20,19.63241958618164
0554450001,2020-09-28,25,24.97576332092285
0554450001,2020-09-29,22,22.422771453857422
0554450001,2020-09-30,22,21.60019874572754
0554450001,2020-10-01,20,19.894933700561523
0554450001,2020-10-02,19,19.359708786010742
0554450001,2020-10-03,23,22.707502365112305
0554450001,2020-10-04,19,18.590503692626953
0554450001,2020-10-05,19,18.552125930786133
0554450001,2020-10-06,19,19.253273010253906
0554450001,2020-10-07,20,19.682111740112305
0554450001,2020-10-08,20,19.59333038330078
0554450001,2020-10-09,19,18.870563507080078
0554450001,2020-10-10,19,19.47861671447754
0554450001,2020-10-11,18,17.82838249206543
0554450001,2020-10-12,18,18.365324020385742
0554450001,2020-10-13,18,18.468921661376953
0554450001,2020-10-14,20,19.65036964416504
0554450001,2020-10-15,20,19.60117530822754
0554450001,2020-10-16,19,19.29543113708496
0554450001,2020-10-17,21,20.566883087158203
0554450001,2020-10-18,17,17.024778366088867
0554450001,2020-10-19,18,18.118083953857422
0554450001,2020-10-20,19,18.839946746826172
0554450001,2020-10-21,20,19.663135528564453
0554450001,2020-10-22,22,21.740039825439453
0554450004,2020-09-23,5,5.250006675720215
0554450004,2020-09-24,5,4.610854625701904
0554450004,2020-09-25,4,4.223845958709717
0554450004,2020-09-26,8,7.6335344314575195
0554450004,2020-09-27,4,3.68849515914917
0554450004,2020-09-28,10,9.837440490722656
0554450004,2020-09-29,8,7.962921619415283
0554450004,2020-09-30,6,5.769138336181641
0554450004,2020-10-01,6,5.642109394073486
0554450004,2020-10-02,5,5.405211925506592
0554450004,2020-10-03,6,5.918946743011475
0554450004,2020-10-04,5,5.045513153076172
0554450004,2020-10-05,5,4.906567096710205
0554450004,2020-10-06,5,4.815885543823242
0554450004,2020-10-07,5,5.281158447265625
0554450004,2020-10-08,5,5.188443660736084
0554450004,2020-10-09,5,4.9548187255859375
0554450004,2020-10-10,5,5.033957004547119
0554450004,2020-10-11,5,4.525613784790039
0554450004,2020-10-12,4,4.388391971588135
0554450004,2020-10-13,4,4.430166244506836
0554450004,2020-10-14,5,4.981419563293457
0554450004,2020-10-15,5,4.667019367218018
0554450004,2020-10-16,4,4.291767120361328
0554450004,2020-10-17,4,4.3820481300354
0554450004,2020-10-18,4,3.9301533699035645
0554450004,2020-10-19,4,3.6924331188201904
0554450004,2020-10-20,4,3.8365797996520996
0554450004,2020-10-21,4,4.111739635467529
0554450004,2020-10-22,4,4.36747407913208
0554450019,2020-09-23,2,1.8038899898529053
0554450019,2020-09-24,1,1.4563430547714233
0554450019,2020-09-25,2,1.5058051347732544
0554450019,2020-09-26,5,4.565925121307373
0554450019,2020-09-27,1,1.4973891973495483
0554450019,2020-09-28,6,6.44506311416626
0554450019,2020-09-29,3,3.2231826782226562
0554450019,2020-09-30,2,1.7488762140274048
0554450019,2020-10-01,2,2.1859195232391357
0554450019,2020-10-02,2,2.210907459259033
0554450019,2020-10-03,2,2.483055353164673
0554450019,2020-10-04,2,2.0397491455078125
0554450019,2020-10-05,2,1.9778012037277222
0554450019,2020-10-06,2,1.8568748235702515
0554450019,2020-10-07,2,1.8586455583572388
0554450019,2020-10-08,2,1.5572434663772583
0554450019,2020-10-09,1,1.236066222190857
0554450019,2020-10-10,1,1.362531304359436
0554450019,2020-10-11,1,1.256420373916626
0554450019,2020-10-12,1,1.3045176267623901
0554450019,2020-10-13,1,1.3694144487380981
0554450019,2020-10-14,2,1.6262449026107788
0554450019,2020-10-15,1,1.2734404802322388
0554450019,2020-10-16,1,1.1478562355041504
0554450019,2020-10-17,1,1.195806622505188
0554450019,2020-10-18,1,1.1213383674621582
0554450019,2020-10-19,1,1.177506446838379
0554450019,2020-10-20,1,1.362952470779419
0554450019,2020-10-21,1,1.4194567203521729
0554450019,2020-10-22,2,1.512355923652649
0554450027,2020-09-23,7,6.543691158294678
0554450027,2020-09-24,6,6.194888114929199
0554450027,2020-09-25,6,6.012469291687012
0554450027,2020-09-26,9,9.041825294494629
0554450027,2020-09-27,5,5.0837883949279785
0554450027,2020-09-28,11,10.897863388061523
0554450027,2020-09-29,10,9.89405345916748
0554450027,2020-09-30,7,7.287728786468506
0554450027,2020-10-01,7,7.287034034729004
0554450027,2020-10-02,7,7.147778511047363
0554450027,2020-10-03,8,7.530447959899902
0554450027,2020-10-04,6,5.982178688049316
0554450027,2020-10-05,6,5.560295104980469
0554450027,2020-10-06,6,5.961549282073975
0554450027,2020-10-07,6,6.393792629241943
0554450027,2020-10-08,6,6.234565258026123
0554450027,2020-10-09,6,5.987889766693115
0554450027,2020-10-10,6,6.094648838043213
0554450027,2020-10-11,5,5.021904468536377
0554450027,2020-10-12,5,5.039247512817383
0554450027,2020-10-13,5,5.080987930297852
0554450027,2020-10-14,6,5.831140995025635
0554450027,2020-10-15,6,5.503215312957764
0554450027,2020-10-16,5,5.201180934906006
0554450027,2020-10-17,5,5.2819342613220215
0554450027,2020-10-18,5,4.7125163078308105
0554450027,2020-10-19,4,4.431232929229736
0554450027,2020-10-20,5,4.673574924468994
0554450027,2020-10-21,5,5.091444492340088
0554450027,2020-10-22,5,5.225121021270752
0554450036,2020-09-23,11,11.314620018005371
0554450036,2020-09-24,13,12.975287437438965
0554450036,2020-09-25,13,13.490726470947266
0554450036,2020-09-26,19,18.7503719329834
0554450036,2020-09-27,11,11.475106239318848
0554450036,2020-09-28,19,18.967029571533203
0554450036,2020-09-29,18,17.83755111694336
0554450036,2020-09-30,18,18.149517059326172
0554450036,2020-10-01,17,16.501956939697266
0554450036,2020-10-02,16,15.708011627197266
0554450036,2020-10-03,17,16.958354949951172
0554450036,2020-10-04,14,13.602738380432129
0554450036,2020-10-05,14,13.703137397766113
0554450036,2020-10-06,14,14.188149452209473
0554450036,2020-10-07,15,15.205273628234863
0554450036,2020-10-08,14,14.367951393127441
0554450036,2020-10-09,14,13.818062782287598
0554450036,2020-10-10,14,14.312386512756348
0554450036,2020-10-11,12,12.165945053100586
0554450036,2020-10-12,12,11.908431053161621
0554450036,2020-10-13,12,11.783459663391113
0554450036,2020-10-14,13,13.001983642578125
0554450036,2020-10-15,13,12.920757293701172
0554450036,2020-10-16,12,12.399826049804688
0554450036,2020-10-17,13,13.406264305114746
0554450036,2020-10-18,11,10.634568214416504
0554450036,2020-10-19,11,10.746529579162598
0554450036,2020-10-20,11,10.686868667602539
0554450036,2020-10-21,12,11.77192211151123
0554450036,2020-10-22,13,12.67349624633789
0554477005,2020-09-23,2,2.215263605117798
0554477005,2020-09-24,2,1.7833104133605957
0554477005,2020-09-25,2,1.5758200883865356
0554477005,2020-09-26,5,4.635941028594971
0554477005,2020-09-27,2,1.718553900718689
0554477005,2020-09-28,7,6.671046733856201
0554477005,2020-09-29,3,3.378631830215454
0554477005,2020-09-30,2,1.851483702659607
0554477005,2020-10-01,2,2.28554368019104
0554477005,2020-10-02,2,2.3532204627990723
0554477005,2020-10-03,3,2.625368356704712
0554477005,2020-10-04,2,2.083799362182617
0554477005,2020-10-05,2,2.1569859981536865
0554477005,2020-10-06,2,2.2043745517730713
0554477005,2020-10-07,2,2.3176729679107666
0554477005,2020-10-08,2,2.0273277759552
0554477005,2020-10-09,2,1.7682805061340332
0554477005,2020-10-10,2,1.7074099779129028
0554477005,2020-10-11,1,1.4478707313537598
0554477005,2020-10-12,1,1.3618042469024658
0554477005,2020-10-13,2,1.5009983777999878
0554477005,2020-10-14,2,1.774978518486023
0554477005,2020-10-15,1,1.399356484413147
0554477005,2020-10-16,1,1.2329018115997314
0554477005,2020-10-17,1,1.238552212715149
0554477005,2020-10-18,1,1.1417126655578613
0554477005,2020-10-19,1,1.197880744934082
0554477005,2020-10-20,1,1.383326530456543
0554477005,2020-10-21,1,1.439831018447876
0554477005,2020-10-22,2,1.532729983329773
0554479001,2020-09-23,2,1.8365857601165771
0554479001,2020-09-24,1,1.489038109779358
0554479001,2020-09-25,2,1.538500189781189
0554479001,2020-09-26,5,4.5798420906066895
0554479001,2020-09-27,2,1.5113071203231812
0554479001,2020-09-28,6,6.44506311416626
0554479001,2020-09-29,3,3.2384541034698486
0554479001,2020-09-30,2,1.7488762140274048
0554479001,2020-10-01,2,2.1859195232391357
0554479001,2020-10-02,2,2.210907459259033
0554479001,2020-10-03,2,2.483055353164673
0554479001,2020-10-04,2,2.0397491455078125
0554479001,2020-10-05,2,1.9778012037277222
0554479001,2020-10-06,2,1.8568748235702515
0554479001,2020-10-07,2,1.8586455583572388
0554479001,2020-10-08,2,1.5572434663772583
0554479001,2020-10-09,1,1.236066222190857
0554479001,2020-10-10,1,1.362531304359436
0554479001,2020-10-11,1,1.256420373916626
0554479001,2020-10-12,1,1.3045176267623901
0554479001,2020-10-13,1,1.3694144487380981
0554479001,2020-10-14,2,1.6262449026107788
0554479001,2020-10-15,1,1.2734404802322388
0554479001,2020-10-16,1,1.1478562355041504
0554479001,2020-10-17,1,1.195806622505188
0554479001,2020-10-18,1,1.1213383674621582
0554479001,2020-10-19,1,1.177506446838379
0554479001,2020-10-20,1,1.362952470779419
0554479001,2020-10-21,1,1.4194567203521729
0554479001,2020-10-22,2,1.512355923652649
0554479005,2020-09-23,2,1.7918503284454346
0554479005,2020-09-24,1,1.4443026781082153
0554479005,2020-09-25,1,1.4749866724014282
0554479005,2020-09-26,5,4.535106658935547
0554479005,2020-09-27,1,1.480735182762146
0554479005,2020-09-28,6,6.433022975921631
0554479005,2020-09-29,3,3.1784470081329346
0554479005,2020-09-30,2,1.6822179555892944
0554479005,2020-10-01,2,2.0936625003814697
0554479005,2020-10-02,2,2.0827298164367676
0554479005,2020-10-03,2,2.4383199214935303
0554479005,2020-10-04,2,1.9929943084716797
0554479005,2020-10-05,2,1.7943475246429443
0554479005,2020-10-06,2,1.8121393918991089
0554479005,2020-10-07,2,1.6818338632583618
0554479005,2020-10-08,1,1.380431056022644
0554479005,2020-10-09,1,1.1472805738449097
0554479005,2020-10-10,1,1.3177958726882935
0554479005,2020-10-11,1,1.2279366254806519
0554479005,2020-10-12,1,1.242836356163025
0554479005,2020-10-13,1,1.2823790311813354
0554479005,2020-10-14,2,1.5815094709396362
0554479005,2020-10-15,1,1.2287050485610962
0554479005,2020-10-16,1,1.1031208038330078
0554479005,2020-10-17,1,1.1510711908340454
0554479005,2020-10-18,1,1.090766191482544
0554479005,2020-10-19,1,1.1327710151672363
0554479005,2020-10-20,1,1.3182170391082764
0554479005,2020-10-21,1,1.3747212886810303
0554479005,2020-10-22,1,1.4676204919815063
0554598001,2020-09-23,20,20.120939254760742
0554598001,2020-09-24,22,22.23021697998047
0554598001,2020-09-25,24,23.924571990966797
0554598001,2020-09-26,37,37.046138763427734
0554598001,2020-09-27,39,39.442604064941406
0554598001,2020-09-28,42,42.33552551269531
0554598001,2020-09-29,35,34.707611083984375
0554598001,2020-09-30,32,31.85462188720703
0554598001,2020-10-01,31,31.31136703491211
0554598001,2020-10-02,32,31.96311378479004
0554598001,2020-10-03,39,38.906803131103516
0554598001,2020-10-04,33,32.88484573364258
0554598001,2020-10-05,30,30.08912467956543
0554598001,2020-10-06,27,27.35686492919922
0554598001,2020-10-07,29,28.877595901489258
0554598001,2020-10-08,28,27.989933013916016
0554598001,2020-10-09,27,26.852941513061523
0554598001,2020-10-10,31,30.681194305419922
0554598001,2020-10-11,26,25.97394561767578
0554598001,2020-10-12,27,26.788116455078125
0554598001,2020-10-13,24,24.46125030517578
0554598001,2020-10-14,27,26.66854476928711
0554598001,2020-10-15,26,26.499465942382812
0554598001,2020-10-16,27,26.82483673095703
0554598001,2020-10-17,29,29.006267547607422
0554598001,2020-10-18,26,25.509288787841797
0554598001,2020-10-19,25,25.230377197265625
0554598001,2020-10-20,25,24.51441764831543
0554598001,2020-10-21,26,25.564254760742188
0554598001,2020-10-22,29,29.38629913330078
0554598003,2020-09-23,6,6.147958278656006
0554598003,2020-09-24,7,6.984440803527832
0554598003,2020-09-25,7,6.931446552276611
0554598003,2020-09-26,10,10.02636432647705
0554598003,2020-09-27,6,5.56785774230957
0554598003,2020-09-28,12,11.859272003173828
0554598003,2020-09-29,11,10.515527725219727
0554598003,2020-09-30,11,11.022322654724121
0554598003,2020-10-01,9,9.396525382995605
0554598003,2020-10-02,9,8.584275245666504
0554598003,2020-10-03,9,9.071172714233398
0554598003,2020-10-04,7,7.221679210662842
0554598003,2020-10-05,7,7.434993267059326
0554598003,2020-10-06,8,7.626009941101074
0554598003,2020-10-07,8,8.202290534973145
0554598003,2020-10-08,8,8.129154205322266
0554598003,2020-10-09,8,7.6772990226745605
0554598003,2020-10-10,8,7.694392204284668
0554598003,2020-10-11,6,6.3072333335876465
0554598003,2020-10-12,6,6.230340957641602
0554598003,2020-10-13,6,6.307332992553711
0554598003,2020-10-14,7,7.137620449066162
0554598003,2020-10-15,7,7.00278377532959
0554598003,2020-10-16,7,6.83040189743042
0554598003,2020-10-17,7,6.693264484405518
0554598003,2020-10-18,6,5.706430912017822
0554598003,2020-10-19,6,5.502073287963867
0554598003,2020-10-20,5,5.489371299743652
0554598003,2020-10-21,6,6.018947601318359
0554598003,2020-10-22,7,6.583515644073486
0554598047,2020-09-23,6,5.521698474884033
0554598047,2020-09-24,5,5.445485591888428
0554598047,2020-09-25,6,5.63730525970459
0554598047,2020-09-26,9,8.86635971069336
0554598047,2020-09-27,5,4.758316993713379
0554598047,2020-09-28,10,10.46457290649414
0554598047,2020-09-29,10,9.541577339172363
0554598047,2020-09-30,7,6.896804332733154
0554598047,2020-10-01,7,6.63981294631958
0554598047,2020-10-02,7,6.503433704376221
0554598047,2020-10-03,7,7.04196834564209
0554598047,2020-10-04,6,5.7329020500183105
0554598047,2020-10-05,5,5.463475704193115
0554598047,2020-10-06,6,5.527484893798828
0554598047,2020-10-07,6,5.989487648010254
0554598047,2020-10-08,6,5.535507678985596
0554598047,2020-10-09,5,5.3023576736450195
0554598047,2020-10-10,6,5.535608291625977
0554598047,2020-10-11,5,4.851871490478516
0554598047,2020-10-12,5,4.526793956756592
0554598047,2020-10-13,5,4.74169397354126
0554598047,2020-10-14,5,5.423171043395996
0554598047,2020-10-15,5,5.155136585235596
0554598047,2020-10-16,5,5.043076992034912
0554598047,2020-10-17,5,5.133835792541504
0554598047,2020-10-18,4,4.364388465881348
0554598047,2020-10-19,4,4.277617454528809
0554598047,2020-10-20,4,4.483654022216797
0554598047,2020-10-21,5,4.787640571594238
0554598047,2020-10-22,5,4.799882411956787
0554772002,2020-09-23,2,1.773071527481079
0554772002,2020-09-24,1,1.4255245923995972
0554772002,2020-09-25,1,1.4610697031021118
0554772002,2020-09-26,5,4.5211896896362305
0554772002,2020-09-27,1,1.480735182762146
0554772002,2020-09-28,6,6.400327682495117
0554772002,2020-09-29,3,3.1784470081329346
0554772002,2020-09-30,2,1.6822179555892944
0554772002,2020-10-01,2,2.0936625003814697
0554772002,2020-10-02,2,2.0827298164367676
0554772002,2020-10-03,2,2.4383199214935303
0554772002,2020-10-04,2,1.9929943084716797
0554772002,2020-10-05,2,1.7943475246429443
0554772002,2020-10-06,2,1.8121393918991089
0554772002,2020-10-07,2,1.6818338632583618
0554772002,2020-10-08,1,1.380431056022644
0554772002,2020-10-09,1,1.1472805738449097
0554772002,2020-10-10,1,1.3177958726882935
0554772002,2020-10-11,1,1.2279366254806519
0554772002,2020-10-12,1,1.242836356163025
0554772002,2020-10-13,1,1.2823790311813354
0554772002,2020-10-14,2,1.5815094709396362
0554772002,2020-10-15,1,1.2287050485610962
0554772002,2020-10-16,1,1.1031208038330078
0554772002,2020-10-17,1,1.1510711908340454
0554772002,2020-10-18,1,1.090766191482544
0554772002,2020-10-19,1,1.1327710151672363
0554772002,2020-10-20,1,1.3182170391082764
0554772002,2020-10-21,1,1.3747212886810303
0554772002,2020-10-22,1,1.4676204919815063
0556539001,2020-09-23,13,13.08590316772461
0556539001,2020-09-24,15,14.791396141052246
0556539001,2020-09-25,16,15.671582221984863
0556539001,2020-09-26,22,21.60565948486328
0556539001,2020-09-27,14,13.581379890441895
0556539001,2020-09-28,21,20.713464736938477
0556539001,2020-09-29,19,19.29336166381836
0556539001,2020-09-30,20,20.264389038085938
0556539001,2020-10-01,18,18.275129318237305
0556539001,2020-10-02,17,17.318843841552734
0556539001,2020-10-03,21,20.56003189086914
0556539001,2020-10-04,15,15.236297607421875
0556539001,2020-10-05,15,14.849980354309082
0556539001,2020-10-06,15,15.192307472229004
0556539001,2020-10-07,16,16.144956588745117
0556539001,2020-10-08,16,15.713845252990723
0556539001,2020-10-09,15,15.044891357421875
0556539001,2020-10-10,17,16.58561134338379
0556539001,2020-10-11,14,13.815345764160156
0556539001,2020-10-12,13,13.193239212036133
0556539001,2020-10-13,13,13.343276977539062
0556539001,2020-10-14,14,14.26135540008545
0556539001,2020-10-15,14,14.169519424438477
0556539001,2020-10-16,14,13.88868522644043
0556539001,2020-10-17,14,14.40437126159668
0556539001,2020-10-18,12,11.907829284667969
0556539001,2020-10-19,11,11.271831512451172
0556539001,2020-10-20,12,11.7530517578125
0556539001,2020-10-21,13,13.181550979614258
0556539001,2020-10-22,14,14.473340034484863
0556539003,2020-09-23,11,11.345165252685547
0556539003,2020-09-24,11,10.78979778289795
0556539003,2020-09-25,13,12.506484031677246
0556539003,2020-09-26,16,15.560331344604492
0556539003,2020-09-27,9,8.951441764831543
0556539003,2020-09-28,15,15.304753303527832
0556539003,2020-09-29,15,14.866318702697754
0556539003,2020-09-30,15,15.005472183227539
0556539003,2020-10-01,13,13.075811386108398
0556539003,2020-10-02,13,12.792405128479004
0556539003,2020-10-03,13,13.180704116821289
0556539003,2020-10-04,10,10.279282569885254
0556539003,2020-10-05,11,10.601813316345215
0556539003,2020-10-06,11,11.009185791015625
0556539003,2020-10-07,12,12.373091697692871
0556539003,2020-10-08,12,11.51978588104248
0556539003,2020-10-09,11,11.431406021118164
0556539003,2020-10-10,12,12.0333251953125
0556539003,2020-10-11,9,9.240562438964844
0556539003,2020-10-12,9,9.298017501831055
0556539003,2020-10-13,10,9.638575553894043
0556539003,2020-10-14,11,11.09970474243164
0556539003,2020-10-15,11,10.892727851867676
0556539003,2020-10-16,10,10.477018356323242
0556539003,2020-10-17,11,10.76863956451416
0556539003,2020-10-18,8,8.419262886047363
0556539003,2020-10-19,8,8.408162117004395
0556539003,2020-10-20,9,8.709738731384277
0556539003,2020-10-21,10,9.809447288513184
0556539003,2020-10-22,10,10.28569221496582
0557599022,2020-09-23,13,12.844264030456543
0557599022,2020-09-24,14,13.685023307800293
0557599022,2020-09-25,15,14.881048202514648
0557599022,2020-09-26,18,18.35675621032715
0557599022,2020-09-27,14,14.064281463623047
0557599022,2020-09-28,21,20.865554809570312
0557599022,2020-09-29,19,19.104951858520508
0557599022,2020-09-30,19,19.231626510620117
0557599022,2020-10-01,17,17.18092918395996
0557599022,2020-10-02,17,16.916950225830078
0557599022,2020-10-03,19,18.976110458374023
0557599022,2020-10-04,15,15.3838472366333
0557599022,2020-10-05,15,14.923995971679688
0557599022,2020-10-06,14,14.303369522094727
0557599022,2020-10-07,15,15.26036262512207
0557599022,2020-10-08,15,14.983610153198242
0557599022,2020-10-09,15,14.702646255493164
0557599022,2020-10-10,15,15.414700508117676
0557599022,2020-10-11,13,12.944774627685547
0557599022,2020-10-12,12,12.470178604125977
0557599022,2020-10-13,13,12.674674987792969
0557599022,2020-10-14,13,13.4605073928833
0557599022,2020-10-15,13,13.39973258972168
0557599022,2020-10-16,14,13.640996932983398
0557599022,2020-10-17,13,13.433098793029785
0557599022,2020-10-18,12,11.738670349121094
0557599022,2020-10-19,11,10.856011390686035
0557599022,2020-10-20,11,11.237070083618164
0557599022,2020-10-21,13,12.623008728027344
0557599022,2020-10-22,13,13.458283424377441
0557994003,2020-09-23,4,4.444387912750244
0557994003,2020-09-24,4,4.080871105194092
0557994003,2020-09-25,4,4.410187244415283
0557994003,2020-09-26,7,7.230808258056641
0557994003,2020-09-27,4,3.676135540008545
0557994003,2020-09-28,9,9.30482292175293
0557994003,2020-09-29,8,7.664859771728516
0557994003,2020-09-30,5,5.452580451965332
0557994003,2020-10-01,5,5.267552375793457
0557994003,2020-10-02,5,5.418737411499023
0557994003,2020-10-03,6,5.708365440368652
0557994003,2020-10-04,5,4.694746971130371
0557994003,2020-10-05,5,4.5089616775512695
0557994003,2020-10-06,5,4.657075881958008
0557994003,2020-10-07,5,5.128851413726807
0557994003,2020-10-08,5,5.052769184112549
0557994003,2020-10-09,5,4.806093692779541
0557994003,2020-10-10,5,4.817058563232422
0557994003,2020-10-11,4,4.266539096832275
0557994003,2020-10-12,4,4.253194332122803
0557994003,2020-10-13,4,4.14835786819458
0557994003,2020-10-14,5,4.690131664276123
0557994003,2020-10-15,4,4.375256538391113
0557994003,2020-10-16,4,4.250146389007568
0557994003,2020-10-17,4,4.228511810302734
0557994003,2020-10-18,4,3.7766170501708984
0557994003,2020-10-19,4,3.5593440532684326
0557994003,2020-10-20,4,3.765381097793579
0557994003,2020-10-21,4,4.050533771514893
0557994003,2020-10-22,4,4.353114604949951
0559616001,2020-09-23,2,1.8535308837890625
0559616001,2020-09-24,1,1.489038109779358
0559616001,2020-09-25,2,1.5554460287094116
0559616001,2020-09-26,5,4.598620414733887
0559616001,2020-09-27,2,1.5113071203231812
0559616001,2020-09-28,6,6.477758407592773
0559616001,2020-09-29,3,3.2231826782226562
0559616001,2020-09-30,2,1.7963978052139282
0559616001,2020-10-01,2,2.1859195232391357
0559616001,2020-10-02,2,2.227090358734131
0559616001,2020-10-03,3,2.625368356704712
0559616001,2020-10-04,2,2.0397491455078125
0559616001,2020-10-05,2,1.9778012037277222
0559616001,2020-10-06,2,1.8827728033065796
0559616001,2020-10-07,2,1.8586455583572388
0559616001,2020-10-08,2,1.5572434663772583
0559616001,2020-10-09,1,1.3240934610366821
0559616001,2020-10-10,1,1.4065815210342407
0559616001,2020-10-11,1,1.2954206466674805
0559616001,2020-10-12,1,1.3045176267623901
0559616001,2020-10-13,1,1.3694144487380981
0559616001,2020-10-14,2,1.6262449026107788
0559616001,2020-10-15,1,1.2734404802322388
0559616001,2020-10-16,1,1.1478562355041504
0559616001,2020-10-17,1,1.195806622505188
0559616001,2020-10-18,1,1.1213383674621582
0559616001,2020-10-19,1,1.177506446838379
0559616001,2020-10-20,1,1.362952470779419
0559616001,2020-10-21,1,1.4194567203521729
0559616001,2020-10-22,2,1.512355923652649
0559616013,2020-09-23,3,2.633620262145996
0559616013,2020-09-24,2,2.243820905685425
0559616013,2020-09-25,2,2.2365708351135254
0559616013,2020-09-26,5,5.310863971710205
0559616013,2020-09-27,2,2.2232847213745117
0559616013,2020-09-28,8,7.833732604980469
0559616013,2020-09-29,4,4.033484935760498
0559616013,2020-09-30,3,2.9972949028015137
0559616013,2020-10-01,3,3.1164004802703857
0559616013,2020-10-02,3,3.206108570098877
0559616013,2020-10-03,4,3.8303864002227783
0559616013,2020-10-04,3,3.1357102394104004
0559616013,2020-10-05,3,3.1281118392944336
0559616013,2020-10-06,3,2.9931187629699707
0559616013,2020-10-07,3,3.071897506713867
0559616013,2020-10-08,3,2.98409366607666
0559616013,2020-10-09,3,2.5240933895111084
0559616013,2020-10-10,3,2.7259607315063477
0559616013,2020-10-11,3,2.5510027408599854
0559616013,2020-10-12,2,2.3752903938293457
0559616013,2020-10-13,2,2.451878786087036
0559616013,2020-10-14,3,2.7557828426361084
0559616013,2020-10-15,2,2.2638282775878906
0559616013,2020-10-16,2,2.1136810779571533
0559616013,2020-10-17,2,2.2649941444396973
0559616013,2020-10-18,2,2.111056327819824
0559616013,2020-10-19,2,1.9154601097106934
0559616013,2020-10-20,2,1.900451898574829
0559616013,2020-10-21,2,1.9356601238250732
0559616013,2020-10-22,2,1.9310476779937744
0559630013,2020-09-23,2,1.8680332899093628
0559630013,2020-09-24,2,1.5204863548278809
0559630013,2020-09-25,2,1.5288729667663574
0559630013,2020-09-26,5,4.551269054412842
0559630013,2020-09-27,2,1.5523587465286255
0559630013,2020-09-28,7,6.600830554962158
0559630013,2020-09-29,3,3.230483055114746
0559630013,2020-09-30,2,1.7335214614868164
0559630013,2020-10-01,2,2.232193946838379
0559630013,2020-10-02,2,2.232619285583496
