article_id,price
611221005,834
611221009,540
611221010,584
611235001,667
611235002,1335
611235003,1632
611265002,620
611354002,500
611365001,1126
611372001,3339
611378001,1252
611415001,834
611415003,425
611415005,834
611415007,834
611415010,834
611415011,316
611415013,391
611415014,834
611415015,584
611415017,287
611415022,709
611415024,834
611415026,552
611415029,834
611415031,834
611415034,834
611415035,834
611415037,834
611415038,796
611415041,834
611422001,834
611453002,4174
611469001,918
611469002,1669
611479007,676
611479008,751
611479009,667
611480001,834
611480003,834
611503001,333
611503005,333
611503007,149
611503017,166
611503020,300
611503021,250
611503032,331
611503033,333
611503034,333
611503035,333
611503036,325
611503037,331
611522006,703
611522007,918
611537001,375
611547001,250
611553001,1427
611569001,1491
611584001,1085
611584002,300
611584004,1085
611584005,584
611584006,584
611584007,1085
611591001,2504
611606005,774
611628002,751
611635003,1502
611730013,1502
611730014,959
611878006,280
611899001,166
611899004,495
611899009,667
611910001,166
611910003,417
611910007,333
611910008,610
611910009,333
611923002,417
611929005,1335
611929006,1669
611929009,1502
612004001,832
612004006,751
612033001,751
612064003,500
612075001,333
612075006,333
612075008,751
612077003,354
612109002,5009
612124002,667
612124003,667
612125001,584
612132001,2472
612136002,584
612170001,500
612170002,333
612175001,667
612182001,834
612182004,1168
612249002,751
612277001,751
612288002,1252
612288003,1252
612288005,1252
612295001,1252
612295005,2087
612295006,2087
612296001,834
612296003,584
612334006,1669
612358001,834
612358004,834
612386002,500
612420006,166
612455003,1669
612455005,1168
612455006,1502
612481001,1136
612481002,834
612481004,1126
612481005,884
612481007,834
612481008,1335
612509009,2504
612510001,3005
612536001,250
612536004,250
612554003,1126
612636001,1502
612636003,1669
612715001,333
612719001,500
612730001,1610
612730002,709
612730003,333
612730004,901
612733001,584
612739001,667
612778002,483
612778003,542
612800008,584
612800009,1669
612800010,1502
612800011,1051
612800016,1669
612800018,1669
612800020,1085
612851002,500
612854003,752
612882002,99
612883002,1586
612891008,1502
612900001,751
612935009,698
612935010,834
612941001,250
612978001,834
613020001,709
613060002,757
613079001,1586
613093001,467
613093003,584
613106001,1923
613125001,751
613128002,834
613133001,500
613147001,1085
613147002,1669
613147003,1085
613170001,166
613170002,166
613170007,162
613170008,166
613170011,289
613170012,166
613170013,162
613246001,1252
613246002,790
613246004,1043
613246006,834
613264002,834
613337001,676
613405002,1064
613424003,1753
613426006,4675
613456001,500
613456007,333
613456009,314
613456011,417
613457001,449
613457002,333
613457003,333
613457006,417
613457007,333
613457008,166
613459001,250
613459002,291
613459003,250
613459004,404
613459012,208
613459017,311
613459018,376
613460001,584
613465002,467
613465003,450
613465007,406
613467001,1085
613494001,1502
613497003,1669
613517001,300
613521001,2254
613521002,3172
613542001,3473
613545001,3546
613546002,2504
613551002,2062
613569002,417
613569011,1252
613618001,1497
613653007,266
613666003,2629
613666005,2629
613781004,751
613811001,1313
613811002,1252
613837004,1277
613838002,99
613919001,166
613919003,141
613942011,500
613993001,375
614010004,1252
614094005,475
614117006,167
614117009,333
614304001,841
614358001,1252
614422001,2713
614422002,2504
614423001,2504
614426001,2087
614426002,2087
614429001,1669
614429002,834
614437006,1352
614460008,333
614460011,667
614460012,478
614496001,701
614496002,500
614541004,333
614541006,352
614545001,1753
614607001,2922
614607002,4007
614622006,4675
614622018,5009
614622019,5009
614644001,1252
614648002,834
614655001,3606
614703003,312
614820002,1464
614848001,1565
614848003,1529
614848005,2087
614848007,1863
614854001,333
614854003,500
614854005,834
614854006,500
614854007,225
614854008,667
614854011,834
614854012,99
614854013,765
614854014,751
614854016,834
614857003,500
614857004,500
614992001,584
615018001,838
615021002,333
615021003,208
615021010,166
615021015,584
615021018,166
615021020,333
615021029,250
615022002,250
615022003,333
615042002,250
615042003,456
615042004,525
615042005,333
615042010,488
615047001,250
615047002,333
615047003,333
615047004,250
615047007,250
615047008,250
615054001,250
615054002,392
615054003,667
615054004,564
615054007,333
615085002,414
615092001,417
615092002,667
615130001,834
615141001,719
615141002,1252
615141003,667
615141007,751
615141010,751
615141011,822
615149001,834
615161001,2338
615161002,7514
615161003,5886
615161004,6679
615169005,751
615169006,500
615176001,4759
615177001,7514
615178001,741
615178002,834
615178003,597
615178007,1669
615182009,2504
615183001,1526
615190001,1085
615192004,834
615192007,2087
615205001,1252
615243001,1502
615247001,200
615249002,1252
615251001,500
615269002,1195
615269003,1252
615269007,1577
615279001,2027
615280005,676
615286001,1803
615289001,1348
615304016,584
615307002,500
615307003,645
615307004,751
615325001,296
615325002,333
615367008,450
615367010,1502
615372004,1335
615420001,500
615421001,99
615434002,584
615434005,751
615437001,1836
615503001,625
615508001,1252
615508002,428
615508003,1252
615508009,560
615514001,600
615523001,1001
615524001,751
615524002,500
615524003,676
615525009,166
615566001,1252
615673001,2820
615678004,3014
615697002,2504
615697004,2087
615726004,500
615792001,2337
615794001,2087
615795001,2087
615796001,1252
615797001,333
615804001,1001
615805003,667
615806002,3757
615808002,667
615808003,333
615840001,834
615934004,334
615934009,2087
615936002,667
615936003,604
615939001,751
615939006,667
615939007,166
615941001,705
615941006,625
615941007,283
615950001,668
615951001,667
615959005,986
615970002,751
615970003,1546
615970004,1252
615970006,2504
615977001,1252
615977002,1495
615986003,645
615988004,147
616001003,4007
616021001,1878
616049002,300
616049008,175
616049009,722
616049012,834
616049014,333
616049015,250
616049021,417
616070001,3339
616070002,3757
616086001,99
616086002,166
616086008,99
616088001,99
616088002,250
616097004,1586
616100001,584
616101001,463
616102001,751
616123004,1085
616123005,1586
616123007,1085
616124003,1669
616126001,918
616126002,1207
616129001,417
616193001,1586
616202001,838
616222002,500
616225002,400
616225007,383
616225010,417
616225019,667
616225028,834
616225029,751
616225030,834
616225031,751
616225033,834
616225034,794
616231002,834
616242003,500
616337002,417
616347003,333
616390001,751
616540001,637
616540002,667
616540003,667
616543005,801
616543006,834
616543007,834
616573001,1085
616576001,751
616598001,1252
616598002,2504
616598005,2003
616598013,1252
616598019,2403
616598022,1502
616598023,2254
616598025,2429
616632001,2087
616635001,1954
616635003,667
616708001,417
616708002,667
616708003,500
616708004,1277
616708006,1502
616711001,667
616711005,876
616711010,1988
616711011,2087
616715002,1252
616732001,600
616733001,1753
616763001,834
616763002,834
616763007,834
616763008,600
616763009,834
616763010,834
616835004,1252
616835005,584
616835006,1070
616849003,487
616849012,208
616849016,250
616867002,1669
616896009,1252
616909001,751
616910003,2087
616910004,1586
616920001,1502
616920002,1502
616974001,250
616974003,250
616975001,99
616975002,250
616976002,450
616977001,250
616977002,250
616977003,250
616979001,166
616980001,218
616980002,212
616983001,99
616983005,417
616985003,401
617035001,806
617035002,492
617035003,602
617036002,1138
617036008,1252
617037001,645
617037002,645
617037003,597
617038001,200
617042002,1252
617044001,133
617047001,417
617047002,396
617047003,417
617047005,417
617052001,667
617056001,417
617069001,250
617069003,250
617069005,250
617081001,417
617081002,300
617081003,333
617081005,500
617091001,417
617103001,300
617114002,99
617127001,500
617128002,146
617169003,500
617169011,333
617245001,2003
617245002,2087
617245003,1669
617245006,2087
617249004,918
617249006,1085
617249009,500
617249010,1085
617249011,780
617249016,1085
617249019,918
617249026,751
617249033,1335
617249034,1669
617249035,1335
617249041,667
617249043,751
617279001,976
617279002,1144
617280001,1502
617281001,1502
617281002,1502
617289001,667
617299002,417
617322003,667
617322005,667
617322008,918
617328002,1085
617328003,1627
617328005,1450
617378001,1352
617383005,500
617426005,667
617426018,868
617465001,500
617470001,303
617472002,834
617488001,1202
617488003,1502
617488004,1419
617502003,4508
617523002,2087
617534004,1236
617534005,834
617534007,745
617534010,500
617534014,834
617534015,1252
617534016,667
617534017,751
617534018,751
617534019,834
617534021,834
617534025,826
617547002,458
617645001,834
617645002,500
617646001,678
617646002,1085
617660001,1669
617675001,500
617691001,901
617725001,667
617734001,2087
617734002,1649
617734003,3226
617735003,667
617736001,1558
617736002,2087
617736003,3339
617776005,1502
617783001,834
617787001,834
617787002,834
617810001,1669
617821005,600
617822002,1069
617822003,1252
617831002,1669
617838004,2504
617838005,5009
617841002,1001
617853001,2504
617878002,751
617878003,993
617891003,667
617900005,751
617900006,751
617900007,751
617903008,500
617903009,667
617919009,604
617919017,834
617919020,878
617919021,751
617935003,1252
618112001,1953
618162008,881
618162010,826
618180001,584
618180002,751
618206001,3757
618206003,3757
618217001,959
618256003,1085
618262001,1586
618264002,500
618270001,99
618287005,1627
618287006,1502
618287007,1794
618287008,1085
618287009,1252
618287010,2504
618287012,2504
618287014,1502
618287018,2504
618319001,2046
618319002,1931
618319003,918
618319004,1001
618319006,834
618319007,1502
618319009,1252
618319016,2087
618319018,1085
618319019,2087
618319022,1085
618329002,1502
618329003,1656
618329005,1669
618329008,815
618329009,976
618329014,1252
618329017,1605
618331001,834
618331002,1085
618331006,2087
618331008,1478
618350003,1085
618350005,667
618352001,834
618360001,1085
618360002,1634
618360003,1711
618387004,600
618395004,667
618398007,405
618480002,834
618480005,751
618480006,334
618624001,976
618655004,319
618726001,834
618727001,1085
618749001,3757
618757001,7514
618778001,2001
618784002,1057
618800001,1085
618800002,667
618800004,772
618800007,1669
618800008,834
618800009,1502
618800013,1669
618807001,2003
618844001,417
618899007,500
618935001,4133
618942001,705
618942004,751
618942006,751
618956001,7055
619075001,711
619075002,667
619081001,834
619081002,1085
619087003,500
619087009,1335
619087010,1653
619087012,1600
619110001,1126
619175003,4174
619176001,1669
619184002,822
619186001,667
619186002,976
619197001,2087
619198001,2087
619207002,2212
619208002,3339
619209001,5343
619234001,2254
619234005,1335
619234007,1085
619234011,2003
619234012,1803
619235001,667
619235002,1502
619236001,719
619241001,667
619241002,619
619261001,1669
619261002,868
619273002,1669
619280002,99
619280007,99
619285002,166
619287003,114
619304001,1669
619324001,987
619324003,667
619350002,1252
619353008,625
619451004,417
619464002,250
619464003,387
619464004,357
619464010,333
619464011,250
619472002,2087
619481001,876
619496004,1314
619499002,667
619502001,300
619502005,417
619506001,250
619506002,99
619506004,250
619506006,417
619506007,667
619515001,1335
619538001,375
619538002,333
619552003,918
619552004,1268
619552005,2379
619559001,2153
619561014,400
619561018,463
619561020,500
619561021,545
619561025,876
619573001,1669
619580001,500
619580007,584
619580008,500
619601009,2087
619601010,2087
619601011,2087
619601012,1669
619601013,1629
619636001,1895
619660001,1502
619660002,1377
619695001,99
619696001,2128
619736001,585
619739008,1085
619739024,751
619739032,250
619739035,500
619739037,813
619739054,1085
619739057,1085
619739058,1085
619739062,1085
619739064,1085
619739065,1085
619739066,887
619739068,1085
619739078,893
619739080,1085
619739082,1085
619739085,1035
619739086,1085
619739087,976
619739088,1085
619739089,1085
619739090,1085
619739091,1085
619739092,832
619739093,1049
619739094,996
619739097,1085
619739098,1065
619764007,417
619764009,333
619764021,834
619764022,834
619764023,834
619764024,822
619764026,834
619764027,813
619764029,824
619764030,834
619764031,834
619764032,834
619764033,834
619764035,813
619764037,834
619764038,834
619764039,834
619764040,667
619764041,813
619764042,834
619764043,834
619782016,333
619799001,250
619822001,493
619822005,450
619825004,1215
619829002,1002
619881001,751
619881005,1001
619884001,1229
619884007,1252
619884014,1878
619884016,1252
619884017,834
619884018,1135
619884019,1252
619884020,751
619884023,1537
619900001,140
619904001,166
619905001,667
619918001,99
619918002,99
619918003,99
619918004,99
619918005,99
619923001,166
620000002,424
620036001,751
620076007,226
620081001,1252
620081006,600
620081008,584
620081010,711
620083005,667
620083006,824
620083007,817
620134001,615
620168002,943
620168003,834
620180004,903
620188001,1252
620197031,333
620197036,308
620197037,333
620197038,333
620197040,333
620197041,333
620197042,200
620197044,333
620197045,333
620197046,333
620197047,200
620197048,375
620197056,435
620197057,389
620197058,435
620197059,407
620197060,433
620197063,403
620197065,420
620197066,584
620197068,576
620197072,584
620197076,389
620197077,584
620197080,584
620197081,389
620208001,462
620208002,445
620208008,250
620208027,334
620208030,396
620208034,216
620208051,534
620208052,445
620208053,499
620208056,467
620208057,445
620208061,477
620208062,423
620208066,523
620208067,462
620208068,469
620208069,462
620208070,445
620208072,483
620208073,534
620208074,453
620208076,462
620208077,572
620208078,667
620208079,501
620208080,667
620208081,557
620208082,667
620216017,368
620216018,250
620216019,495
620216034,300
620216035,333
620216036,216
620216037,500
620216038,173
620216039,116
620216042,322
620216043,364
620216044,450
620216046,500
620216047,425
620216048,353
620216049,250
620216052,500
620216053,438
620216058,500
620216073,500
620216080,364
620216081,500
620221002,2504
620221006,2087
620221007,2087
620221008,1003
620221009,2087
620223001,1085
620229004,1252
620238001,1103
620238002,2003
620253001,4807
620316001,375
620316003,333
620319001,534
620319008,417
620319010,450
620319011,408
620337032,333
620337033,333
620337034,584
620337035,333
620337036,225
620349001,1252
620349002,1085
620405001,584
620423011,149
620423013,562
620423016,590
620423017,225
620423029,244
620423032,417
620423034,333
620423035,417
620424017,250
620424023,390
620424024,525
620424025,397
620424028,333
620424030,300
620424038,566
620424039,300
620424041,250
620424042,250
620424053,834
620424054,834
620424056,417
620424057,593
620424060,834
620424061,624
620424071,333
620424073,556
620424074,622
620424077,529
620425001,166
620425003,333
620425004,99
620425012,99
620425013,99
620425014,333
620425015,99
620425020,417
620425023,417
620425033,417
620425034,250
620425035,99
620425036,417
620425038,99
620478002,1085
620478003,1085
620482001,644
620510003,1878
620510005,3317
620573005,709
620573006,333
620573007,500
620573008,834
620573009,417
620577001,417
620625001,780
620625003,525
620686001,1669
620703003,667
620745003,1471
620754001,1111
620754002,1252
620754004,918
620755001,320
620762001,1126
620762003,1669
620762006,2087
620762008,2087
620762012,2087
620762016,2087
620762018,2087
620778001,1085
620850002,375
620855001,500
620855002,584
620863001,751
620870001,500
620889001,1085
620907003,166
620907005,1043
620908003,166
620908004,417
620910001,834
620910004,667
620910005,834
620928001,1085
620928003,1085
620928005,584
620928008,584
620928012,1085
620933001,333
620933002,417
620933003,333
620933004,166
620945001,250
620945002,283
620945003,250
620951001,934
620951002,1043
620963001,417
620963002,333
620963003,417
620963004,417
620973001,749
620981001,751
620981002,1252
621048001,654
621048002,494
621048003,417
621073001,333
621076001,667
621086002,795
621248001,1419
621250001,3757
621251002,751
621287001,751
621318001,2870
621334001,918
621336002,1011
621343002,2314
621348001,333
621357002,525
621363002,99
621367001,922
621367002,617
621381001,1669
621381009,1001
621381010,634
621381011,500
621381012,1669
621381014,1669
621381016,1669
621381019,1669
621381020,1669
621381021,1669
621381022,1669
621381024,1669
621381027,1669
621467001,1502
621473001,834
621522001,300
621522003,298
621522005,163
621522022,250
621523001,300
621523002,333
621523003,250
621523007,333
621523013,321
621523015,333
621525001,594
621530001,1669
621620007,99
621670008,500
621683001,834
621683003,1168
621683004,1335
621706002,1669
621746003,417
621752001,500
621757003,584
621759001,584
621759002,667
621759003,500
621759009,676
621760001,500
621760005,500
621760008,500
621760009,417
621766002,1085
621766003,392
621767002,166
621767003,319
621767005,166
621768001,333
621768002,333
621768004,316
621780004,1252
621813001,283
621829001,2254
621844001,463
621846001,1252
621897003,525
621908002,450
621914001,1523
621914009,2404
621915003,676
621915004,751
621915005,500
621915006,667
621926004,2087
621929001,270
621929002,558
621963001,1051
621963002,1168
621972001,500
621972002,572
622014001,584
622026001,1669
622026002,1669
622043001,1419
622043003,834
622043006,751
622043008,1106
622046001,834
622046005,834
622060001,667
622060002,572
622060003,556
622078005,2254
622094008,918
622106001,6011
622117001,1284
622126003,2404
622140003,166
622140005,208
622140006,125
622141005,1502
622141006,2629
622141008,2629
622141009,1377
622146001,99
622149004,360
622162002,731
622186001,500
622213001,667
622220013,1377
622220014,1669
622220015,1669
622220017,1669
622238004,584
622238007,676
622238014,333
622238015,1001
622238017,500
622238018,584
622240001,250
622240002,333
622240003,333
622240004,250
622242002,158
622257001,5009
622271001,1502
622280001,2504
622280002,2880
622284001,166
622284002,788
622284003,166
622295001,1252
622314001,333
622314003,826
622314008,333
622314010,450
622314011,500
622314012,667
622370001,1085
622370002,1085
622370006,1878
622480005,333
622480008,819
622480010,834
622526001,584
622560001,3339
622598001,834
622600002,417
622611005,250
622617001,417
622617002,333
622618004,1001
622710001,1085
622743001,1252
622743003,834
622744002,1252
622745001,1489
622745003,1586
622825001,166
622825015,301
622840001,500
622877001,1502
622877003,888
622877005,751
622878003,751
622878014,1011
622879002,667
622879008,518
622907001,2087
622907002,2504
622955001,1577
622955002,2588
622955006,2922
622955007,2922
622955019,2922
622956001,2504
622956005,600
622958001,1043
622958002,417
622958003,2087
622958013,1001
622958014,826
622958015,1252
622958016,2087
622958020,2087
622961001,2483
622961003,918
622961008,976
622961009,2087
622961014,2390
622962001,1502
622963001,1502
622963002,584
622963003,625
622963005,624
622963008,918
622963013,2504
622964005,333
622966001,417
622966008,515
622966009,713
622966014,1669
622968001,1252
622969001,1252
622969002,644
622969005,1252
622969007,1252
622969013,1252
622969016,1126
622969017,1252
622972001,751
622972011,724
622972012,756
622979001,1651
622979002,1633
622979003,1669
622981001,1252
622981004,941
622981007,1216
622981014,1126
622981015,751
622981016,1064
622981018,1180
622981021,1226
622981022,667
622981024,1252
623012002,667
623012008,751
623012009,834
623059001,751
623059003,834
623059004,751
623072001,751
623115001,1502
623115005,2504
623115008,2120
623142003,667
623142007,667
623146001,2087
623215001,5928
623245001,622
623248001,1252
623248004,1252
623248005,1001
623252001,250
623275010,1241
623275011,417
623276003,834
623276006,467
623278001,709
623283002,1252
623284007,584
623284009,634
623285002,500
623285007,1252
623317001,1085
623321002,1669
623370006,266
623374001,500
623377001,667
623377003,667
623397012,834
623434007,717
623434011,1669
623434012,333
623434023,1001
623434026,389
623442008,333
623474001,1352
623522001,166
623522002,375
623559001,200
623559007,500
623595005,639
623632003,1252
623632004,1402
623659001,166
623666001,1416
623667004,584
623745001,2087
623745002,2087
623745003,2393
623745004,2087
623765018,1085
623765020,1669
623765021,2087
623765025,1669
623765030,2087
623765031,1699
623765032,1986
623765033,1917
623765037,2087
623781010,1252
623784008,584
623784009,1502
623784011,1502
623814002,1085
623814003,1085
623820001,667
623820002,625
623820003,417
623820009,1030
623842002,99
623859003,1085
623859004,2254
623859022,1669
623860002,291
623864001,634
623879003,166
623891010,584
623891018,922
623891021,1024
623891022,1019
623891029,1085
623891035,638
623891038,1085
623934001,3339
623934002,2028
623934003,3339
623980004,706
623980009,578
623980010,543
623980012,596
623980016,578
623980018,578
623980019,556
623980020,578
623980021,834
623980024,667
623980025,834
623980028,576
623980030,578
623980032,556
623980034,582
623989001,1460
623989002,918
623990001,751
623992001,1502
623994001,316
623997001,458
624004001,918
624005001,918
624006001,1252
624007001,500
624042001,333
624042002,237
624042003,333
624048001,666
624048002,667
624048003,500
624062003,250
624062004,200
624062007,502
624063001,270
624063002,500
624063003,500
624066001,375
624066005,600
624066007,417
624066008,417
624067001,417
624067002,525
624067003,584
624067004,417
624070002,167
624070008,266
624071006,676
624071007,834
624071012,667
624110001,1252
624119001,1335
624122004,404
624148003,1252
624150001,2504
624151003,575
624216001,525
624216002,300
624249001,333
624251002,1669
624251003,834
624251004,918
624251007,1669
624251011,1669
624251013,1669
624253002,625
624257001,4174
624257002,2022
624257003,4174
624257005,1669
624257006,1669
624257009,834
624257010,2087
624257017,2087
624257028,4174
624257030,4067
624262001,1753
624262002,1265
624274004,333
624285001,1669
624311001,1335
624311002,1252
624383004,918
624383005,834
624383007,1252
624383011,1252
624385002,834
624412001,166
624412003,166
624443002,387
624443003,400
624443004,450
624443008,834
624443012,834
624443016,834
624443022,834
624443028,834
624443029,834
624443037,834
624444001,333
624445006,464
624446001,1669
624446002,1502
624486001,667
624486002,667
624486003,667
624486005,635
624486006,333
624486008,488
624486009,375
624486010,645
624486012,166
624486013,333
624486016,250
624486017,333
624486018,584
624486019,600
624486028,667
624486049,667
624486050,417
624486051,661
624486059,667
624486061,667
624486064,667
624486068,667
624486069,667
624486074,667
624486076,667
624486078,667
624486081,667
624486088,667
624486089,667
624486090,667
624486091,667
624486092,667
624514002,488
624525001,667
624525002,542
624535002,584
624535003,423
624535004,834
624535005,801
624537003,500
624537006,500
624537007,493
624539003,1335
624540005,584
624540006,584
624543002,333
624543004,166
624543006,417
624543010,355
624543011,333
624543015,333
624543020,593
624543022,834
624543023,751
624543025,509
624543026,834
624543030,804
624543032,682
624543035,834
624543036,777
624543037,751
624543038,834
624543039,834
624543048,834
624543054,834
624543055,834
624543057,834
624543060,829
624543061,834
624543063,834
624543064,834
624546001,834
624546002,584
624548001,149
624556001,918
624558001,417
624558002,500
624562002,4174
624594001,1126
624595001,834
624599001,333
624599003,525
624599004,333
624599005,834
624612001,166
624632001,417
624632002,250
624632003,417
624632007,584
624633001,500
624633004,500
624634001,333
624634002,584
624634003,500
624634005,1085
624636001,667
624636002,417
624637001,751
624638001,250
624638003,667
624638005,584
624657004,1001
624658004,1085
624658006,1001
624659003,1669
624659004,1168
624661001,500
624661002,417
624672002,584
624674012,500
624678001,500
624678002,918
624679001,3005
624684001,2504
624684002,2504
624684003,2504
624684005,2504
624684007,2504
624684008,2504
624690002,476
624691006,667
624700001,751
624701001,2191
624701002,2629
624723001,542
624723003,772
624724001,976
624734001,1546
624734002,957
624738001,1085
624740001,1085
624761001,976
624782004,1502
624807001,208
624892001,1252
624895001,1063
624901014,584
624901015,584
624901016,500
624901018,834
624945001,713
624959015,1252
624959016,1252
624959018,1252
624959019,1252
624959022,1196
624959026,1252
624959027,1252
624959028,1252
624959029,1234
624959030,1252
624967002,1168
624967004,1168
625027003,1669
625027004,3339
625027007,1502
625027010,2671
625027014,1502
625027015,2404
625027016,3339
625027017,1986
625063001,1085
625068001,333
625068004,250
625090004,1252
625090005,2504
625090009,1335
625105007,2087
625114004,600
625114005,1514
625114012,1335
625114013,1539
625114014,601
625114019,1085
625114020,876
625114021,1335
625114023,600
625114024,1669
625114027,1669
625114028,1669
625114031,1669
625114032,1632
625116001,1001
625117003,2115
625117004,3006
625117005,1502
625117009,3339
625117010,3006
625126001,667
625145003,1419
625145006,1669
625145008,1608
625153004,751
625176003,1335
625176004,1577
625176006,1227
625178001,751
625178002,1001
625178003,1335
625179003,3134
625179004,2003
625189006,730
625190001,1580
625192004,994
625193003,3339
625193006,3108
625193008,3339
625196001,1503
625196004,2304
625196005,1669
625196006,1878
625216001,667
625216003,834
625216009,959
625216010,722
625216011,667
625216015,979
625216019,500
625216021,1252
625216022,1252
625216027,1252
625216028,1252
625216029,1204
625216034,751
625216035,1252
625216037,1252
625216039,1252
625216042,1252
625216044,1217
625280001,667
625311006,237
625311008,834
625311009,751
625316004,834
625316006,525
625316007,425
625321003,834
625321005,1085
625342002,1268
625343003,1043
625345002,2750
625345004,2869
625345005,2087
625358003,1082
625358004,1252
625358005,1085
625358006,500
625358007,1085
625435001,1085
625480001,1085
625480002,751
625480003,680
625480004,1252
625482004,834
625482005,500
625482006,584
625483001,333
625483002,667
625506026,692
625506027,749
625506028,829
625506029,834
625506030,584
625506031,854
625518001,1335
625518002,1753
625518004,1953
625532001,1502
625534001,601
625543001,1953
625543002,2468
625545003,1517
625548001,1669
625548002,2087
625548003,1669
625568001,2504
625568002,3005
625630001,1159
625630002,385
625642002,542
625648001,493
625653016,667
625653031,751
625653032,1029
625653033,708
625653034,834
625653035,834
625653037,901
625663002,1502
625671001,1043
625671003,600
625673002,584
625673003,780
625673004,667
625673006,584
625691001,667
625705005,1114
625705006,1268
625722001,250
625740001,668
625749002,500
625768002,1613
625773003,1244
625779002,667
625779004,667
625786001,834
625787001,417
625795001,1189
625795002,667
625795004,1085
625818001,1085
625818002,918
625818003,667
625818004,1085
625819002,918
625819003,667
625867002,802
625868007,375
625868008,500
625876004,584
625876010,389
625876016,417
625876017,417
625877004,1001
625884001,1241
625905001,2144
625905002,1642
625908001,1335
625913003,1669
625914006,1222
625915001,1502
625917001,1669
625917002,2077
625918006,2087
625918007,2087
625925001,1335
625927004,375
625939002,200
625939003,133
625939004,166
625939013,300
625958002,751
625961005,1435
625961009,1335
625961010,1335
625969001,2963
625969003,1502
626030003,1085
626052008,333
626052011,667
626054001,2922
626080001,450
626080002,250
626148001,500
626148002,1180
626163001,976
626163003,1335
626168003,333
626199003,1502
626257017,167
626257020,250
626263001,528
626263002,1189
626263003,1252
626263004,1168
626263005,834
626263006,1161
626263008,751
626263010,667
626263011,500
626263012,636
626263013,584
626263017,584
626263019,667
626263021,1252
626263026,525
626263030,1221
626263031,545
626268001,834
626346001,417
626366001,275
626366004,166
626380001,417
626380002,373
626385001,834
626393002,2087
626406004,154
626410001,400
626415001,500
626415002,417
626425004,751
626427001,3423
626427003,2588
626438001,667
626438004,572
626440002,266
626440003,266
626440009,360
626440010,333
626441007,751
626441008,834
626441009,735
626441011,976
626442012,918
626442013,834
626443003,417
626443009,406
626443012,333
626443015,500
626443021,417
626445001,500
626445002,450
626445006,834
626445013,500
626445014,584
626445016,396
626445017,500
626446001,667
626446002,667
626446003,719
626447001,1941
626463002,1085
626476001,1836
626476002,3208
626484001,3246
626484003,2922
626484004,1669
626559002,525
626559005,524
626568001,667
626568002,574
626568007,667
626568008,600
626574001,374
626581003,822
626587003,1753
626587004,1335
626587010,2059
626588003,2254
626588005,2504
626590002,223
626590003,362
626593002,751
626594003,1335
626610001,417
626615004,166
626615011,225
626648001,250
626650005,333
626654002,333
626654003,417
626654004,333
626683003,212
626702002,834
626704004,723
626705001,667
626794001,2922
626810001,2087
626810003,2404
626813002,500
626813003,751
626813004,550
626813005,584
626813006,500
626813009,742
626813010,584
626815002,576
626815003,990
626816001,500
626816003,639
626816004,300
626816007,667
626816008,584
626816009,500
626887001,584
626890006,751
626890011,500
626890012,667
626894001,2087
626947001,99
626959001,361
626959003,333
626990001,667
627009006,834
627009007,667
627047001,387
627047002,584
627047004,567
627067002,500
627067003,834
627068002,1227
627068003,1669
627068004,1402
627087001,1711
627092001,1878
627092002,1753
627101007,584
627107001,584
627107004,558
627107005,467
627147001,600
627147002,667
627150001,738
627150002,822
627165001,556
627165002,645
627174001,676
627174002,834
627195001,834
627197001,417
627197002,600
627197003,776
627197005,751
627206005,333
627211001,751
627260001,834
627262001,751
627262002,834
627262003,667
627262004,834
627296001,801
627302003,872
627302004,1252
627339001,751
627339002,333
627342002,834
627360003,2212
627379002,1085
627389005,765
627404002,4675
627408001,1435
627408002,2476
627408003,1502
627412001,2087
627412002,2504
627548001,1040
627554004,667
627554008,364
627554021,417
627554023,333
627554028,573
627554032,667
627554034,667
627554036,445
627554037,505
627554039,635
627554040,534
627554041,600
627563007,676
627569002,603
627572005,483
627572008,211
627572009,667
627572011,250
627579001,667
627580001,450
627687001,375
627725004,383
627759006,1502
627759007,2337
627759008,918
627759009,1085
627760003,446
627760004,1161
627761003,834
627762005,1085
627762006,1085
627762007,1669
627763003,792
627769005,3339
627769006,976
627769007,3339
627769008,1252
627769009,1669
627770002,1043
627771004,2087
627771005,2601
627815002,961
628323001,3757
628326002,333
628326004,417
628327005,678
628327006,789
628327009,751
628327014,596
628327016,746
628327017,667
628327018,834
628327019,834
628331005,726
628331007,157
628331009,99
628331011,155
628331024,556
628331025,667
628331026,581
628331030,632
628331032,443
628341007,2087
628341008,2087
628341009,2087
628341010,2087
628425001,483
628425017,445
628425021,383
628425026,667
628425027,667
628426003,1252
628427002,166
628427003,333
628466001,3703
628466002,2588
628499001,417
628499005,500
628499008,300
628499009,500
628499011,439
628535001,563
628535006,450
628535007,253
628556001,584
628564001,667
628568001,1753
628568002,1519
628568003,1335
628586001,751
628593001,1669
628631001,2170
628631004,2504
628631005,1352
628631007,3005
628642005,918
628642006,2003
628688001,166
628720003,1525
628722002,834
628722004,868
628722005,500
628727008,166
628734001,417
628734007,667
628761001,625
628766001,500
628785002,1085
628788001,751
628788004,500
628788008,667
628813001,667
628813002,667
628813003,453
628813006,417
628813007,417
628813009,667
628813010,667
628813011,667
628813012,660
628813013,667
628813014,667
628816001,751
628816002,751
628816005,625
628816006,658
628838007,1502
